knäppa_vb,151,1280
ljus_jj,151,1753
loss_pl,151,1166
meddelande_nn,151,1889
ring_nn,151,967
senast_ab,151,1127
signal_nn,151,1177
skydda_vb,151,1332
slut_jj,151,784
snurra_vb,151,1303
spegel_nn,151,1217
träd_nn,151,2139
vaken_jj,151,1002
vis_nn,151,1939
affär_nn,150,1543
galen_jj,150,1606
grupp_nn,150,2018
intressant_jj,150,1265
kant_nn,150,1379
lampa_nn,150,1296
nyfiken_jj,150,919
packa_vb,150,1085
planera_vb,150,1069
rätta_vb,150,1050
rök_nn,150,956
skada_nn,150,1097
uppleva_vb,150,1225
ögonbryn_nn,150,1552
öka_vb,150,1175
bekant_jj,149,1150
besöka_vb,149,1163
blanda_vb,149,813
blomma_nn,149,1112
förbi_pp,149,1091
gräva_vb,149,1091
halvtimme_nn,149,1040
hindra_vb,149,1038
intresse_nn,149,1156
kille_nn,149,3724
klok_jj,149,1067
kyssa_vb,149,1880
landa_vb,149,1006
lista_nn,149,1238
naken_jj,149,1309
noga_ab,149,1153
något_ab,149,1194
påstå_vb,149,1583
skuld_nn,149,1087
skyldig_jj,149,1253
yta_nn,149,1064
övertygad_pc,149,1381
alltför_ab,148,1802
bränna_vb,148,1036
fast_jj,148,834
jacka_nn,148,1565
ordentligt_ab,148,1394
resultat_nn,148,885
sakta_ab,148,1827
tyvärr_ab,148,1996
undersöka_vb,148,928
verklighet_nn,148,1084
ytterdörr_nn,148,1637
adress_nn,147,1229
annorlunda_ab,147,1077
ansvar_nn,147,1144
backa_vb,147,1043
borta_pl,147,770
famn_nn,147,1179
förklaring_nn,147,1185
förresten_ab,147,1748
gemensam_jj,147,886
gäst_nn,147,1671
hav_nn,147,2590
höger_nn,147,1305
kring_pp,147,2425
lunch_nn,147,1676
misstänka_vb,147,1108
normal_jj,147,977
nyss_ab,147,1622
nära_pp,147,831
sedd_pc,147,1191
skämmas_vb,147,1027
sten_nn,147,1796
säkerhet_nn,147,1378
tal_nn,147,1349
besviken_jj,146,883
bläddra_vb,146,1324
bänk_nn,146,1286
fantastisk_jj,146,1615
framme_ab,146,860
genast_ab,146,2814
gest_nn,146,1208
hata_vb,146,1604
hejda_vb,146,1569
hud_nn,146,1951
knappast_ab,146,1961
kolla_vb,146,3228
låna_vb,146,1206
mumla_vb,146,1944
restaurang_nn,146,1505
ruta_nn,146,1156
smaka_vb,146,1007
van_jj,146,824
doft_nn,145,1394
